,UMPA1,UMAP2,timepoint
21183895,1.6945225,1.3304884,tp14
21183902,1.6501309,1.5166019,tp14
21183917,1.0814183,2.7507293,tp14
21183938,1.9136008,3.0691319,tp14
21183961,1.1426404,3.2041194,tp14
21183968,1.1878954,2.2764637,tp14
21183990,0.123134196,3.2466328,tp14
21184009,1.2185243,1.5543176,tp14
21184035,1.4643604,2.4183836,tp14
21184040,7.652024,5.751105,tp14
21184055,2.7719245,2.820504,tp14
21184072,8.170859,5.810754,tp14
21184084,0.8463242,3.7361653,tp14
21184087,2.239406,3.5271277,tp14
21184089,1.8860396,3.5724337,tp14
21184096,1.456408,1.6884788,tp14
21184117,0.29364803,3.632746,tp14
21184131,9.917657,4.7830105,tp14
21184141,10.364418,5.0977917,tp14
21184143,1.6371908,1.5950085,tp14
21184177,2.1450913,3.5864844,tp14
21184192,1.6311604,2.6565638,tp14
21184203,0.03828128,3.5923002,tp14
21184220,9.891519,4.1911216,tp14
21184223,2.8670244,4.284374,tp14
21184224,1.4038124,1.2216786,tp14
21184239,0.29989806,3.4343798,tp14
21184244,10.432916,3.9380772,tp14
21184246,7.9729137,6.2135034,tp14
21184274,1.8715742,3.652936,tp14
21184303,1.1344249,3.794209,tp14
21184318,2.2876284,2.8552501,tp14
21184324,1.9094726,4.1837015,tp14
21184338,7.6874886,5.7484646,tp14
21184357,0.9267868,1.0686853,tp14
21184358,1.8090184,2.9077952,tp14
21184365,3.158581,3.1888933,tp14
21184382,0.33866608,1.9079272,tp14
21184394,1.9125054,2.015166,tp14
21184404,9.742338,4.3505826,tp14
21184411,8.913245,4.5918784,tp14
21184413,0.6144857,3.6577156,tp14
21184421,1.7441016,3.7851622,tp14
21184427,3.186849,4.1657414,tp14
21184433,2.1183958,3.993844,tp14
21184462,1.7352451,1.379473,tp14
21184473,0.32708043,2.3785172,tp14
21184474,0.6921512,2.5784996,tp14
21184476,1.6935396,3.1174157,tp14
21184486,0.7021534,3.6026285,tp14
21184495,0.7605391,2.47771,tp14
21184498,1.2483724,1.5076535,tp14
21184519,2.759923,6.9440255,tp14
21184531,1.2173474,3.8294535,tp14
21184542,0.89457476,1.3916866,tp14
21184569,-1.792578,7.341295,tp14
21184595,1.4992524,2.4041739,tp14
21184599,0.6037863,2.0289555,tp14
21184605,0.52212584,2.4471521,tp14
21184619,2.9323459,3.608499,tp14
21184625,0.558579,1.224644,tp14
21184633,7.642186,5.339693,tp14
21184643,10.7432375,4.113687,tp14
21184655,1.1468643,2.6671443,tp14
21184656,1.5804573,3.7498388,tp14
21184658,-0.10253322,2.7652574,tp14
21184703,2.3414614,3.4843194,tp14
21184705,2.0533926,3.0544705,tp14
21184734,1.911736,2.842334,tp14
21184740,0.60628545,2.595976,tp14
21184754,7.7839737,8.178212,tp14
21184758,2.909924,3.2054586,tp14
21184791,1.3011616,2.4771075,tp14
21184792,-2.8388197,9.180079,tp14
21184812,2.807891,4.044511,tp14
21184820,2.289087,1.9343072,tp14
21184821,0.60884076,1.7835078,tp14
21184837,9.443991,6.345668,tp14
21184841,0.7177285,1.3353796,tp14
21184858,2.7684157,3.5026453,tp14
21184861,0.46779877,3.7663372,tp14
21184873,1.3076123,3.5958729,tp14
21184885,1.2437057,2.6510804,tp14
21184893,0.43628556,2.3342495,tp14
21184905,1.1819475,2.4861186,tp14
21184909,0.5339999,1.2505538,tp14
21184951,10.221076,4.2260485,tp14
21184960,2.3074913,2.8501775,tp14
21184978,0.2620115,2.204213,tp14
21184984,2.4964542,2.8128085,tp14
21185011,8.682707,4.823442,tp14
21185037,7.5731263,7.965143,tp14
21185040,3.014186,4.1514997,tp14
21185060,1.1664048,1.8130469,tp14
21185066,0.7287285,1.7327459,tp14
21185071,7.5793624,5.9292355,tp14
21185084,9.104886,5.873324,tp14
21185085,0.53186613,2.5102527,tp14
21185109,0.8846156,1.5846905,tp14
21185112,10.686717,4.569264,tp14
21185115,9.306915,4.902253,tp14
21185135,2.011466,2.4407165,tp14
21185136,1.4229114,1.6376736,tp14
21185140,0.96488863,2.8991811,tp14
21185176,9.508051,5.1991787,tp14
21185182,0.5721012,1.3110925,tp14
21185207,1.7030485,4.3696246,tp14
21185218,1.5442048,1.6284294,tp14
21185242,8.351371,8.416009,tp14
21185265,2.2572558,2.9887686,tp14
21185266,1.4958304,3.8981857,tp14
21185279,1.2294077,3.872794,tp14
21185288,10.718829,3.9450183,tp14
21185289,7.6131845,5.485899,tp14
21185304,2.372021,3.3718257,tp14
21185321,0.74133176,2.810441,tp14
21185349,7.724732,5.204989,tp14
21185371,0.58305407,1.7462909,tp14
21185393,1.8961807,3.9078696,tp14
21185406,2.105087,2.0539763,tp14
21185407,0.16659513,2.366633,tp14
21185437,0.007886502,2.4624066,tp14
21185439,1.37769,1.8144065,tp14
21185453,1.7664127,1.6787485,tp14
21185460,1.4565345,3.0029638,tp14
21185516,0.6137307,3.5951273,tp14
21185530,6.688745,5.1736307,tp14
21185535,1.6765224,3.2157865,tp14
21185541,0.36151928,2.65307,tp14
21185542,1.0655154,3.7900372,tp14
21185635,6.240935,6.9346876,tp14
21185639,2.9926789,4.2266736,tp14
21185640,0.8202003,3.360121,tp14
21185644,2.7053843,4.225653,tp14
21185645,1.1722428,1.3104008,tp14
21185676,2.6071532,2.608367,tp14
21185679,1.0887166,1.851319,tp14
21185692,1.4910725,2.93277,tp14
21185710,9.666406,4.494514,tp14
21185717,6.809848,5.4185634,tp14
21185743,1.353944,1.9723797,tp14
21185744,2.256882,3.9414227,tp14
21185746,0.96872264,1.9649403,tp14
21185748,2.1832044,2.5170727,tp14
21185750,2.0046113,2.536518,tp14
21185754,0.1978941,3.277409,tp14
21185780,1.6431565,2.2819614,tp14
21185787,1.2431197,3.1810584,tp14
21185794,2.5267618,3.3687098,tp14
21185816,2.70705,3.5695808,tp14
21185822,1.5715857,1.8492391,tp14
21185834,6.767703,5.035185,tp14
21185835,1.2770056,2.0790057,tp14
21185861,1.7786177,2.6965137,tp14
21185863,1.0826858,3.8469114,tp14
21185873,1.024683,3.4670837,tp14
21185876,0.21635649,1.6114495,tp14
21185890,1.3684683,3.6749349,tp14
21185918,5.916385,6.0465546,tp14
21185950,2.119998,3.2113771,tp14
21185971,1.2659643,1.7971717,tp14
21185972,2.275103,4.182764,tp14
21185986,8.488852,5.570845,tp14
21185996,1.1424621,2.6525416,tp14
21186015,1.1837571,1.3935552,tp14
21186048,10.108073,4.497155,tp14
21186053,1.206441,4.511222,tp14
21186072,7.63382,5.3972034,tp14
21186091,8.308313,5.921656,tp14
21186094,6.104322,8.058966,tp14
21186113,0.35628733,5.4779873,tp14
21186123,1.0782422,2.1763904,tp14
21186128,1.0188401,4.7063274,tp14
21186139,8.148616,5.107988,tp14
21186142,0.51925766,3.4158108,tp14
21186188,2.4767911,2.2311466,tp14
21186205,2.7357397,2.6036339,tp14
21186223,0.926425,3.5347488,tp14
21186225,9.225696,4.6197987,tp14
21186235,2.7238693,2.8674061,tp14
21186246,0.7591232,3.4218907,tp14
21186251,0.384262,2.1489048,tp14
21186261,7.616211,6.6699095,tp14
21186296,0.18406674,3.8800714,tp14
21186298,0.6560726,1.793439,tp14
21186301,9.407105,6.633421,tp14
21186302,2.0946257,2.9854145,tp14
21186311,0.20855953,3.0601752,tp14
21186314,2.7992492,3.4084332,tp14
21186331,2.102825,4.2360673,tp14
21186344,1.006402,2.4051855,tp14
21186349,0.9337137,3.170847,tp14
21186350,1.4467994,2.7541547,tp14
21186358,1.1012632,1.5953915,tp14
21186368,8.525131,5.9420958,tp14
21186374,1.5812646,3.0889754,tp14
21186382,2.4908078,3.3447716,tp14
21186393,1.7649885,1.4149963,tp14
21186396,0.50765634,2.975833,tp14
21186415,9.612453,4.758884,tp14
21186423,0.9075305,1.3943484,tp14
21186424,8.17582,6.551352,tp14
21186425,0.08101575,3.6447759,tp14
21186428,0.8866348,2.6387923,tp14
21186442,0.79723334,2.7210536,tp14
21186463,3.0976706,3.3495786,tp14
21186479,0.73403835,4.4766536,tp14
21186480,7.2432394,5.175229,tp14
21186490,9.253097,6.6392016,tp14
21186512,7.431673,5.8235736,tp14
21186532,1.5340741,3.3729904,tp14
21186534,7.9704995,5.88271,tp14
21186559,6.4728556,5.2187276,tp14
21186561,1.6154063,3.4441063,tp14
21186563,2.7112079,3.6219559,tp14
21186605,2.0541685,2.8299344,tp14
21186617,0.68332845,3.7653666,tp14
21186625,1.9354439,2.784693,tp14
21186628,1.416301,1.2244037,tp14
21186635,0.94385827,1.957156,tp14
21186636,1.165938,4.698283,tp14
21186647,5.795298,5.883968,tp14
21186648,7.802184,6.3820996,tp14
21186670,9.517853,4.4640594,tp14
21186675,0.5560145,4.0276375,tp14
21186679,0.72881454,2.0282664,tp14
21186685,3.2583203,3.268075,tp14
21186697,0.57095486,3.5724123,tp14
21186713,1.7093638,3.5415347,tp14
21186726,8.721116,5.7901335,tp14
21186727,8.473752,5.6192465,tp14
21186763,2.7275777,4.6538963,tp14
21186764,1.3602486,3.095873,tp14
21186765,0.8211625,4.0053067,tp14
21186772,7.63423,5.668907,tp14
21186790,1.1033263,3.8070188,tp14
21186826,2.1482518,2.8755248,tp14
21186847,2.340147,3.8936229,tp14
21186856,1.0227395,2.4652498,tp14
21186877,1.7449921,1.2718062,tp14
21186905,0.3441643,3.8733535,tp14
21186909,2.7290125,3.3260472,tp14
21186932,8.398531,8.128542,tp14
21186962,8.430227,7.693398,tp14
21186989,9.444604,4.4163947,tp14
21187006,1.3327533,3.090864,tp14
21187008,2.429954,3.8484502,tp14
21187024,10.502577,3.9397743,tp14
21187042,0.5710863,1.4885845,tp14
21187060,2.9643137,3.8206673,tp14
21187079,2.103842,3.4660912,tp14
21187088,0.29729107,3.0326002,tp14
21187092,3.366859,3.587931,tp14
21187131,0.63315177,2.804731,tp14
21187137,2.9762928,2.9566994,tp14
21187158,1.8187257,2.1891317,tp14
21187170,1.457794,3.1577322,tp14
21187185,0.8834787,2.972673,tp14
21187204,0.75649136,1.2239723,tp14
21187221,8.950047,7.474618,tp14
21187239,7.3776984,5.184815,tp14
21187246,2.1415267,2.294344,tp14
21187267,2.2437592,4.0907483,tp14
21187280,8.902009,5.7486296,tp14
21187290,1.2864552,2.9520986,tp14
21187296,1.2618127,2.8381996,tp14
21187297,1.8377546,1.6875414,tp14
21187323,-1.037257,6.7293553,tp14
21187335,7.2084823,4.9371247,tp14
21187338,2.5702522,2.676296,tp14
21187340,9.560268,8.168732,tp14
21187354,7.151726,5.876634,tp14
21187365,1.3168861,2.3938944,tp14
21187370,8.602057,5.431077,tp14
21187382,1.0173022,2.935782,tp14
21187405,1.436091,2.300837,tp14
21187419,8.907399,5.037424,tp14
21187425,0.7622836,4.1639256,tp14
21187459,1.2098181,1.3511595,tp14
21187482,8.370901,6.408527,tp14
21187499,2.9600008,3.2423496,tp14
21187513,9.914422,4.0790143,tp14
21187531,6.090344,6.9447207,tp14
21187545,10.819858,4.7400494,tp14
21187546,1.4961368,2.9661822,tp14
21187551,9.458186,5.201075,tp14
21187557,12.024034,5.9355927,tp14
21187560,8.578471,7.420986,tp14
21187563,10.500047,4.382747,tp14
21187566,9.38682,6.134065,tp14
21187584,6.837418,5.142355,tp14
21187595,2.2134864,3.4476097,tp14
21187606,0.6075483,1.4190493,tp14
21187611,1.2287648,1.8327677,tp14
21187638,0.5614615,4.0531554,tp14
21187642,1.3769277,2.2497432,tp14
21187644,0.74207544,1.5629295,tp14
21187646,2.4167435,3.930089,tp14
21187652,0.9277153,1.3429048,tp14
21187655,1.4604506,4.6352377,tp14
21187658,8.534109,7.0697393,tp14
21187666,7.0317864,4.9056263,tp14
21187668,10.554,4.242766,tp14
21187684,9.558335,4.8620653,tp14
21187697,3.44664,3.5508742,tp14
21187712,0.33418483,4.057973,tp14
21187758,1.348412,2.311032,tp14
21187773,2.3441558,2.7935898,tp14
21187779,1.8506038,4.6786447,tp14
21187798,0.6868852,2.4103382,tp14
21187800,2.0208127,2.2487583,tp14
21187829,0.9967686,3.0649345,tp14
21187831,2.2032626,2.62195,tp14
21187854,9.935795,4.727328,tp14
21187856,1.7133259,1.5467123,tp14
21187861,7.0402455,5.2699127,tp14
21187864,2.78209,4.1115856,tp14
21187865,0.6497878,3.1970594,tp14
21187871,0.5572912,2.0116057,tp14
21187874,8.377805,5.4124494,tp14
21187888,8.141157,6.406333,tp14
21187905,1.387941,3.5308652,tp14
21187920,1.168607,2.7831595,tp14
21187921,7.105243,5.407419,tp14
21187930,9.975326,4.5930386,tp14
21187939,10.256291,4.2726326,tp14
21187952,9.733188,3.5556908,tp14
21187969,10.057381,4.2919374,tp14
21187978,1.5969384,1.8634753,tp14
21187995,7.413397,5.6711187,tp14
21188002,0.85573286,2.844374,tp14
21188015,1.1932722,1.85148,tp14
21188017,9.290064,5.307903,tp14
21188021,1.2539403,1.5424044,tp14
21188025,0.6657682,3.2180076,tp14
21188026,1.5911646,2.8339872,tp14
21188053,2.3104153,4.165852,tp14
21188074,0.3044611,4.249658,tp14
21188097,2.209323,2.397117,tp14
21188100,0.38391492,1.5890056,tp14
21188108,1.1283026,2.1112065,tp14
21188119,1.8871938,1.5319006,tp14
21188129,0.5267045,2.426564,tp14
21188135,5.89931,6.4528456,tp14
21188136,9.5951,7.73657,tp14
21188137,-0.039860416,2.548202,tp14
21188144,0.09764211,2.1758418,tp14
21188150,9.288605,3.6833453,tp14
21188154,1.5170741,1.8114492,tp14
21188231,0.44925508,2.5952487,tp14
21188269,1.1032649,2.097647,tp14
21188272,0.75608826,1.170613,tp14
21188274,1.9732147,2.4510849,tp14
21188287,0.46656236,5.3766847,tp14
21188299,2.419572,4.5443134,tp14
21188301,1.8258611,2.6310973,tp14
21188355,9.585726,3.6195297,tp14
21188381,0.5040976,2.2795134,tp14
21188391,0.07687328,3.0910342,tp14
21188408,6.7133784,5.0817647,tp14
21188415,0.6603869,3.8962665,tp14
21188452,1.1743917,2.079691,tp14
21188458,7.7110763,4.9745436,tp14
21188476,2.0271463,3.5207088,tp14
21188503,9.035033,4.417706,tp14
21188531,7.7941833,4.938236,tp14
21188546,9.704827,4.3558784,tp14
21188578,9.310967,4.293829,tp14
21188596,1.2100471,1.139527,tp14
21188608,6.653872,5.2160325,tp14
21188635,6.722035,5.0518274,tp14
21188636,9.818281,5.4223285,tp14
21188652,7.839285,5.0871954,tp14
21188654,7.9126325,5.9293613,tp14
21188673,0.783617,3.6754603,tp14
21188676,0.55320454,2.572468,tp14
21188683,0.59443593,1.4142838,tp14
21188712,0.22967984,3.309742,tp14
21188719,1.603474,1.5192217,tp14
21188723,0.32360497,4.171798,tp14
21188735,1.6971544,3.196842,tp14
21188742,7.3069477,5.2471266,tp14
21188747,7.8234525,6.1622868,tp14
21188770,1.2349268,1.396817,tp14
21188776,8.449313,8.031654,tp14
21188785,0.9835584,3.6100388,tp14
21188825,1.67367,2.2314336,tp14
21188832,0.91929483,1.9252949,tp14
21188836,10.073451,5.7922416,tp14
21188852,0.6152245,1.3965344,tp14
21188857,1.4334778,2.6117756,tp14
21188875,1.1968142,1.0277315,tp14
21188881,6.816894,4.9845476,tp14
21188886,0.23755828,2.0405338,tp14
21188892,1.0529535,1.4967895,tp14
21188902,1.8219295,4.5872903,tp14
21188904,8.899347,5.773041,tp14
21188915,7.098596,5.9198365,tp14
21188917,1.2843496,1.0293148,tp14
21188936,1.1392255,4.352366,tp14
21188937,8.005477,6.2491665,tp14
21188983,1.1679521,2.4813194,tp14
21188986,9.166899,7.103632,tp14
21189034,6.008585,5.97154,tp14
21189041,0.4745921,3.4670532,tp14
21189050,0.6421024,2.305388,tp14
21189055,0.8223474,1.6230776,tp14
21189057,9.58251,4.9144526,tp14
21189058,0.9912919,2.136467,tp14
21189077,8.937125,4.65329,tp14
21189082,1.394196,2.5011568,tp14
21189089,6.431496,6.3698583,tp14
21189113,0.27078024,3.265155,tp14
21189124,1.7074966,3.0336342,tp14
21189135,6.738882,5.8170443,tp14
21189150,1.9757738,3.2790124,tp14
21189152,2.3655365,2.4770067,tp14
21189196,0.77019364,1.6525209,tp14
21189209,1.5901293,1.3493072,tp14
21189212,1.031268,2.1578147,tp14
21189219,8.079898,6.6427355,tp14
21189227,12.01358,5.877097,tp14
21189230,2.2261412,4.2034907,tp14
21189261,0.886447,2.5936007,tp14
21189287,1.6316521,3.3880734,tp14
21189288,8.778527,5.2778873,tp14
21189292,0.64375263,2.707513,tp14
21189296,1.8532803,2.9046156,tp14
21189308,0.7937508,3.1982481,tp14
21189322,0.31415856,4.188534,tp14
21189328,2.0284543,2.1203458,tp14
21189357,2.1557639,3.4128213,tp14
21189358,8.122392,4.829989,tp14
21189360,10.130202,4.5422373,tp14
21189361,0.71044844,3.4028857,tp14
21189396,1.852429,3.2957191,tp14
21189397,1.7199364,2.7631693,tp14
21189400,1.1373566,2.0923207,tp14
21189419,2.0310366,1.8395013,tp14
21189427,1.0527201,1.3845237,tp14
21189442,0.5677142,3.4290116,tp14
21189466,10.186056,4.4785976,tp14
21189478,6.9319024,6.152839,tp14
21189489,2.844733,3.1651673,tp14
21189491,1.1562886,4.2804093,tp14
21189520,2.973896,3.3356092,tp14
21189527,0.42643866,1.4691699,tp14
21189552,1.1432506,2.8795183,tp14
21189569,1.8577949,3.3069417,tp14
21189580,1.4712969,1.3678209,tp14
21189593,1.4381049,1.9315861,tp14
21189594,0.8653566,2.2844493,tp14
21189598,1.4675816,2.2466338,tp14
21189625,1.8858938,2.4353359,tp14
21189627,0.47918177,4.2774377,tp14
21189634,2.0206807,2.9800794,tp14
21189650,7.6094847,6.107317,tp14
21189690,12.157481,6.5784817,tp14
21189698,8.855837,5.8572083,tp14
21189714,7.1159997,5.975637,tp14
21189721,10.259356,4.157302,tp14
21189722,1.8340628,1.7569896,tp14
21189743,0.8472522,1.6171339,tp14
21189765,1.8196623,1.6217684,tp14
21189780,5.285823,4.8689456,tp14
21189781,1.1786547,2.5106065,tp14
21189788,2.5941644,2.6804404,tp14
21189800,3.2347214,3.8355525,tp14
21189807,0.5205766,1.9369922,tp14
21189809,7.5156164,6.3339524,tp14
21189810,1.1772045,2.5693815,tp14
21189826,1.0199406,1.2229875,tp14
21189833,1.0506377,1.9798567,tp14
21189859,0.22959344,3.2185326,tp14
21189887,9.315568,4.757778,tp14
21189892,7.7690177,5.994006,tp14
21189894,0.9304727,2.272406,tp14
21189920,1.2560862,4.0885587,tp14
21189924,10.245059,4.502741,tp14
21189925,2.0215812,1.7242466,tp14
21189929,6.365712,4.7994065,tp14
21189937,1.2569233,1.1018322,tp14
21189959,8.444563,7.2116175,tp14
21189966,0.7874332,2.6638343,tp14
21189993,7.9129443,5.40769,tp14
21190006,2.2553139,4.0568204,tp14
21190015,2.6804981,2.676546,tp14
21190035,1.5364784,4.3056574,tp14
21190037,0.2293632,3.6408434,tp14
21190045,1.5534093,1.2716876,tp14
21190046,7.617366,6.513544,tp14
21190063,2.2131538,2.9610765,tp14
21190075,0.27359268,3.7650483,tp14
21190094,1.061692,4.202443,tp14
21190119,9.166975,7.028694,tp14
21190150,9.5205555,5.2879124,tp14
21190154,2.804173,4.7244477,tp14
21190157,0.47301313,2.22879,tp14
21190163,1.137601,2.7288215,tp14
21190170,9.452811,7.112812,tp14
21190171,1.5260135,1.8535929,tp14
21190176,1.0380706,1.7614682,tp14
21190203,10.763001,4.08041,tp14
21190239,1.9988517,3.1479821,tp14
21190254,1.9835433,1.6641786,tp14
21190268,1.6754256,1.5596584,tp14
21190269,2.5879831,3.6236837,tp14
21190277,6.041184,5.506466,tp14
21190284,11.973747,5.878451,tp14
21190304,2.193941,3.134704,tp14
21190305,2.1020677,3.3574014,tp14
21190315,1.889415,1.5109022,tp14
21190337,0.45510098,3.317918,tp14
21190354,1.5460243,9.737232,tp14
21190372,0.7694507,2.7872596,tp14
21190381,2.0678654,3.8175778,tp14
21190432,2.3962843,3.2634,tp14
21190434,1.2595286,1.0027157,tp14
21190487,8.320714,6.601008,tp14
21190489,0.79352796,3.6926692,tp14
21190495,1.4356691,1.6079822,tp14
21190497,0.75243765,2.5392723,tp14
21190499,1.2242397,4.510332,tp14
21190507,9.824632,4.7643514,tp14
21190511,7.3766513,6.2085533,tp14
21190530,0.81679213,2.275493,tp14
21190541,0.25425607,4.567205,tp14
21190561,1.2952687,2.4380364,tp14
21190570,11.013804,4.7467966,tp14
21190608,5.882578,5.5090737,tp14
21190612,1.0336026,0.955403,tp14
21190614,0.8282921,3.084258,tp14
21190615,1.5314186,1.7307141,tp14
21190639,1.0171711,3.2713828,tp14
21190648,1.161246,4.142494,tp14
21190649,1.5490901,1.8609954,tp14
21190690,8.999931,6.6714125,tp14
21190697,10.042809,8.656014,tp14
21190718,6.883477,5.333142,tp14
21190738,-0.011010212,2.5276659,tp14
21190743,0.6843697,2.5454452,tp14
21190745,1.6308858,2.92314,tp14
21190747,1.0056138,4.0009046,tp14
21190751,10.237247,4.6086626,tp14
21190767,9.947962,4.520177,tp14
21190805,10.333216,4.0958886,tp14
21190808,2.5749633,7.9217105,tp14
21190812,1.6324618,1.3266526,tp14
21190820,1.9104458,2.849113,tp14
21190852,1.5471028,2.92652,tp14
21190863,1.5797098,3.241205,tp14
21190877,0.13917492,2.281007,tp14
21190897,7.1852617,6.3940926,tp14
21190906,0.11305602,2.6387074,tp14
21190942,0.5153209,2.4244814,tp14
21190948,7.2052402,8.250033,tp14
21190958,9.946583,4.9671326,tp14
21190995,1.7485929,4.005503,tp14
21191001,3.4228096,4.295632,tp14
21191053,7.7780666,5.6598907,tp14
21191068,1.6482418,2.2259612,tp14
21191083,9.783762,5.137875,tp14
21191086,1.2774613,3.6282687,tp14
21191144,10.696877,5.0041757,tp14
21191175,1.3644022,2.0857947,tp14
21191178,6.741716,5.082015,tp14
21191189,1.4543958,1.6103754,tp14
21191256,2.464126,3.6143508,tp14
21191263,0.7443791,3.5518928,tp14
21191266,0.74311507,2.4421864,tp14
21191275,2.7321262,3.901457,tp14
21191285,3.0330884,3.7831824,tp14
21191313,0.5555258,1.1323594,tp14
21191326,0.26084498,2.7513275,tp14
21191330,2.012583,3.2732477,tp14
21191332,0.33677524,2.314452,tp14
21191343,2.5917583,3.4931433,tp14
21191345,0.8782077,4.0811524,tp14
21191365,7.3792305,6.234468,tp14
21191408,8.665483,6.4967904,tp14
21191412,0.46997347,3.0331068,tp14
21191416,0.5231556,2.7563932,tp14
21191419,1.9586617,2.9846315,tp14
21191426,0.3080884,10.95135,tp14
21191451,0.39158666,3.4588683,tp14
21191464,0.73046315,2.3603024,tp14
21191466,9.26634,5.4461546,tp14
21191472,1.0254685,3.4174,tp14
21191474,7.2680373,7.398009,tp14
21191514,0.8933213,2.380907,tp14
21191519,1.0781637,1.8554295,tp14
21191533,1.4491771,1.1419649,tp14
21191538,1.0546436,1.4524871,tp14
21191541,1.2093613,4.2177,tp14
21191583,10.453807,4.2637944,tp14
21191586,7.308585,5.6509786,tp14
21191588,2.332332,4.5262566,tp14
21191615,1.0373375,3.6992252,tp14
21191650,0.91492486,2.7255175,tp14
21191661,1.7574991,1.4217721,tp14
21191662,1.3196228,4.2735386,tp14
21191675,1.8240131,3.894621,tp14
21191690,9.775944,4.5466504,tp14
21191691,0.5683102,1.4689429,tp14
21191713,1.732682,3.076249,tp14
21191740,9.482712,8.026599,tp14
21191745,1.1331311,1.8925763,tp14
21191752,2.8565714,3.3920581,tp14
21191755,11.138768,5.3897905,tp14
21191784,2.1447115,3.5697665,tp14
21191789,3.0708027,3.4670658,tp14
21191796,1.9761533,2.3615603,tp14
21191802,-0.01923408,3.4469113,tp14
21191805,0.85942954,3.057261,tp14
21191813,9.398827,4.3561635,tp14
21191817,6.923365,6.489507,tp14
21191823,1.4776845,3.3137567,tp14
21191840,1.2565178,2.3640943,tp14
21191875,0.26373067,2.5795112,tp14
21191884,0.19724022,3.0437512,tp14
21191887,1.8246593,3.989232,tp14
21191888,8.357984,5.977149,tp14
21191890,7.9645286,5.067818,tp14
