"","x"
"8300","21091363"
"8301","21049122"
"8302","21119116"
"8303","14044907"
"8304","21127353"
"8305","20959471"
"8306","21173612"
"8307","21027263"
"8308","21134218"
"8309","21015567"
"8310","21062662"
"8311","21154714"
"8312","21074203"
"8313","21119477"
"8314","21120521"
"8315","20948550"
"8316","21085109"
"8317","21116326"
"8318","20941043"
"8319","21164098"
"8320","21174890"
"8321","3003893"
"8322","20967338"
"8323","14204577"
"8324","21162957"
"8325","21070954"
"8326","21121730"
"8327","21021118"
"8328","20943868"
"8329","21021835"
"8330","21115500"
"8331","20993023"
"8332","11158812"
"8333","21034914"
"8334","21060955"
"8335","21152232"
"8336","21194057"
"8337","21191451"
"8338","21149231"
"8339","21073162"
"8340","21043550"
"8341","21135589"
"8342","20980913"
"8343","21146145"
"8344","21068333"
"8345","2881194"
"8346","21140399"
"8347","21027851"
"8348","21116063"
"8349","20945993"
"8350","20987056"
"8351","21110662"
"8352","21076331"
"8353","21154813"
"8354","21130047"
"8355","21108732"
"8356","21093322"
"8357","21046469"
"8358","21141801"
"8359","21112435"
"8360","21183252"
"8361","20994466"
"8362","21030340"
"8363","21135646"
"8364","21169087"
"8365","20971622"
"8366","20950284"
"8367","21055377"
"8368","21107427"
"8369","21036804"
"8370","21155702"
"8371","21037430"
"8372","20965795"
"8373","21026367"
"8374","21040833"
"8375","21036271"
"8376","21151769"
"8377","21093465"
"8378","20962782"
"8379","21075784"
"8380","21030480"
"8381","20955540"
"8382","3391559"
"8383","20919791"
"8384","2759635"
"8385","21156939"
"8386","21079389"
"8387","21157459"
"8388","21161784"
"8389","21154729"
"8390","21065334"
"8391","21105132"
"8392","20923705"
"8393","21089923"
"8394","21106296"
"8395","21130400"
"8396","20955750"
"8397","21132798"
"8398","21150484"
"8399","21067984"
"8400","20932729"
"8401","21169564"
"8402","21114143"
"8403","21176332"
"8404","21070545"
"8405","21000815"
"8406","21141954"
"8407","21146119"
"8408","21125343"
"8409","21137958"
"8410","21007875"
"8411","21118398"
"8412","20966284"
"8413","20967151"
"8414","21067110"
"8415","20950844"
"8416","21054541"
"8417","20926566"
"8418","20933649"
"8419","20981426"
"8420","21032558"
"8421","21171445"
"8422","21029881"
"8423","21075769"
"8424","20950037"
"8425","21022539"
"8426","20987387"
"8427","21097420"
"8428","20985145"
"8429","2354353"
"8430","20987690"
"8431","21085238"
"8432","21066206"
"8433","21069218"
"8434","21153859"
"8435","20994884"
"8436","20971881"
"8437","3155003"
"8438","20932919"
"8439","20981040"
"8440","20942156"
"8441","21049241"
"8442","21132209"
"8443","21155904"
"8444","21150192"
"8445","21058871"
"8446","21136742"
"8447","20948563"
"8448","21112679"
"8449","21060070"
"8450","21042798"
"8451","21037448"
"8452","21025905"
"8453","20952607"
"8454","20970490"
"8455","20924735"
"8456","20955157"
"8457","21052017"
"8458","21087775"
"8459","21125261"
"8460","20976820"
"8461","21157744"
"8462","21157040"
"8463","21187829"
"8464","21049037"
"8465","21190906"
"8466","21162093"
"8467","21105289"
"8468","21075037"
"8469","20969856"
"8470","14378014"
"8471","21185950"
"8472","21135294"
"8473","21109808"
"8474","21120506"
"8475","21053676"
"8476","21029975"
"8477","20974427"
"8478","2432016"
"8479","20957675"
"8480","21006803"
"8481","21062224"
"8482","2315641"
"8483","21029885"
"8484","20982229"
"8485","21015945"
"8486","21075512"
"8487","21046917"
"8488","21053178"
"8489","20944737"
"8490","21182596"
"8491","21123812"
"8492","21000010"
"8493","21193794"
"8494","21028675"
"8495","20976970"
"8496","21122897"
"8497","20978353"
"8498","21010495"
"8499","20923801"
"8500","21022979"
"8501","20977521"
"8502","20984314"
"8503","21122697"
"8504","20962494"
"8505","21001796"
"8506","20997938"
"8507","20976659"
"8508","21192520"
"8509","21136297"
"8510","21195462"
"8511","21194130"
"8512","21135601"
"8513","21061165"
"8514","20921228"
"8515","20954399"
"8516","21073057"
"8517","20935590"
"8518","20958229"
"8519","21124047"
"8520","20947722"
"8521","20993990"
"8522","20937597"
"8523","21094999"
"8524","21094066"
"8525","21075261"
"8526","21040742"
"8527","21073103"
"8528","21144527"
"8529","21165527"
"8530","21198222"
"8531","21041912"
"8532","21117312"
"8533","21187697"
"8534","21015190"
"8535","20962473"
"8536","21170851"
"8537","21082529"
"8538","21162305"
"8539","20967933"
"8540","2848567"
"8541","21183269"
"8542","21174792"
"8543","21164358"
"8544","20936411"
"8545","21136662"
"8546","21137262"
"8547","21035857"
"8548","21012147"
"8549","20990526"
"8550","20952031"
"8551","21063415"
"8552","21090310"
"8553","21153597"
"8554","21017703"
"8555","20975356"
"8556","20987624"
"8557","21183819"
"8558","21059568"
"8559","21151862"
"8560","21031894"
"8561","21146749"
"8562","21184655"
"8563","20980811"
"8564","21101162"
"8565","21025838"
"8566","20943828"
"8567","21125935"
"8568","21066060"
"8569","20936940"
"8570","21070731"
"8571","21136632"
"8572","21048499"
"8573","21177879"
"8574","21187158"
"8575","21015381"
"8576","20935241"
"8577","21128020"
"8578","20923987"
"8579","21116767"
"8580","21149832"
"8581","21053909"
"8582","21174800"
"8583","21132493"
"8584","21069408"
"8585","21044478"
"8586","21067876"
"8587","20982533"
"8588","21065847"
"8589","21008150"
"8590","21195907"
"8591","20919528"
"8592","21079670"
"8593","21067611"
"8594","2401279"
"8595","21160396"
"8596","21126187"
"8597","21050811"
"8598","20941002"
"8599","20953667"
"8600","11321707"
"8601","21067283"
"8602","14319797"
"8603","21149252"
"8604","21089645"
"8605","21015477"
"8606","21001102"
"8607","21068061"
"8608","21133565"
"8609","20936819"
"8610","20982927"
"8611","20968921"
"8612","21121783"
"8613","21107264"
"8614","21053846"
"8615","21167454"
"8616","3417679"
"8617","8664423"
"8618","21049290"
"8619","21124658"
"8620","21190743"
"8621","21159451"
"8622","20971368"
"8623","2386269"
"8624","21032765"
"8625","21001457"
"8626","21073399"
"8627","21135019"
"8628","20985733"
"8629","21105087"
"8630","21051637"
"8631","20930110"
"8632","20975761"
"8633","21094265"
"8634","21106403"
"8635","21074200"
"8636","3046118"
"8637","20959125"
"8638","21147388"
"8639","20933904"
"8640","20960239"
"8641","20996728"
"8642","21164552"
"8643","21129167"
"8644","21158541"
"8645","21036119"
"8646","21097991"
"8647","20981904"
"8648","21056943"
"8649","21159011"
"8650","20922319"
"8651","20953390"
"8652","21183654"
"8653","20924895"
"8654","21052430"
"8655","21161284"
"8656","21172728"
"8657","21157199"
"8658","21044276"
"8659","20924273"
"8660","21013754"
"8661","21116336"
"8662","21033206"
"8663","21166454"
"8664","21017555"
"8665","20969923"
"8666","21107886"
"8667","20966179"
"8668","21121465"
"8669","20950973"
"8670","21122317"
"8671","21191930"
"8672","21036860"
"8673","21135484"
"8674","20958065"
"8675","21164263"
"8676","21031036"
"8677","21002291"
"8678","21149169"
"8679","20943617"
"8680","14605812"
"8681","21146869"
"8682","21023348"
"8683","21126017"
"8684","20996918"
"8685","21118300"
"8686","21150117"
"8687","20945333"
"8688","20977623"
"8689","21031973"
"8690","20986182"
"8691","21071938"
"8692","21054952"
"8693","21063485"
"8694","21044175"
"8695","20927325"
"8696","21122362"
"8697","21162224"
"8698","21130079"
"8699","21004987"
"8700","21028172"
"8701","21083658"
"8702","21087987"
"8703","21080301"
"8704","21137794"
"8705","21125824"
"8706","21086376"
"8707","21038212"
"8708","21051099"
"8709","21190305"
"8710","21131652"
"8711","20986555"
"8712","21018676"
"8713","21011530"
"8714","21168764"
"8715","21105020"
"8716","21120762"
"8717","21100312"
"8718","21060229"
"8719","21031099"
"8720","21054046"
"8721","21189397"
"8722","21167338"
"8723","21008457"
"8724","2614577"
"8725","21016648"
"8726","21046403"
"8727","20968512"
"8728","21131713"
"8729","21138469"
"8730","21125166"
"8731","21041741"
"8732","20943229"
"8733","21030658"
"8734","20970739"
"8735","21072326"
"8736","21062766"
"8737","20941716"
"8738","21003833"
"8739","20975430"
"8740","20972634"
"8741","20936644"
"8742","21173226"
"8743","21025293"
"8744","20963178"
"8745","21078223"
"8746","20926907"
"8747","20976337"
"8748","21114130"
"8749","14335993"
"8750","21092080"
"8751","20946386"
"8752","21015773"
"8753","20986212"
"8754","21001382"
"8755","21103484"
"8756","21143143"
"8757","21061983"
"8758","21014310"
"8759","20991092"
"8760","20972217"
"8761","21035771"
"8762","20988624"
"8763","20965297"
"8764","21007354"
"8765","11332069"
"8766","21145866"
"8767","21057284"
"8768","20990266"
"8769","21166237"
"8770","20972510"
"8771","21127834"
"8772","21144982"
"8773","21081775"
"8774","21072619"
"8775","14389716"
"8776","20956924"
"8777","20993968"
"8778","21042973"
"8779","21079909"
"8780","20999719"
"8781","20981413"
"8782","21186905"
"8783","20921148"
"8784","20953287"
"8785","21150944"
"8786","21031006"
"8787","20927387"
"8788","21172395"
"8789","21072315"
"8790","21050424"
"8791","21123599"
"8792","20950570"
"8793","20995929"
"8794","20938440"
"8795","21123021"
"8796","21053188"
"8797","20991414"
"8798","21116207"
"8799","21183961"
"8800","21062345"
"8801","21103876"
"8802","20942063"
"8803","20972342"
"8804","20930037"
"8805","21084023"
"8806","21004462"
"8807","20968270"
"8808","20984899"
"8809","20922328"
"8810","20998413"
"8811","21072913"
"8812","20920530"
"8813","21055469"
"8814","21084341"
"8815","20941284"
"8816","21086422"
"8817","21171094"
"8818","21005611"
"8819","20940247"
"8820","2980068"
"8821","20940540"
"8822","20986978"
"8823","20943550"
"8824","21103623"
"8825","21039152"
"8826","21195576"
"8827","21110165"
"8828","21032237"
"8829","21104798"
"8830","20952426"
"8831","11549822"
"8832","20942466"
"8833","20938591"
"8834","21029764"
"8835","21136986"
"8836","21107668"
"8837","20991121"
"8838","20948033"
"8839","14541862"
"8840","21011126"
"8841","21038809"
"8842","21194979"
"8843","21044815"
"8844","21136314"
"8845","20991616"
"8846","20941100"
"8847","21087705"
"8848","20963186"
"8849","21001574"
"8850","21144003"
"8851","21040585"
"8852","20978818"
"8853","21016024"
"8854","20968529"
"8855","21087561"
"8856","20967616"
"8857","3229744"
"8858","21193503"
"8859","21170269"
"8860","21136804"
"8861","21189833"
"8862","21054202"
"8863","21001338"
"8864","20951239"
"8865","3272586"
"8866","20939489"
"8867","20944260"
"8868","20923068"
"8869","20996903"
"8870","20929077"
"8871","21001083"
"8872","21031719"
"8873","20975860"
"8874","20992498"
"8875","21091236"
"8876","21066291"
"8877","21150840"
"8878","20972972"
"8879","21025998"
"8880","20931405"
"8881","21146020"
"8882","20966269"
"8883","21184821"
"8884","21034370"
"8885","21025053"
"8886","21016832"
"8887","21121991"
"8888","20956211"
"8889","20962689"
"8890","21004414"
"8891","21075243"
"8892","20983472"
"8893","21040251"
"8894","21010875"
"8895","21086774"
"8896","20969734"
"8897","20947680"
"8898","21136953"
"8899","2481060"
"8900","20972035"
"8901","21154570"
"8902","20949578"
"8903","21056429"
"8904","21039407"
"8905","21158030"
"8906","21114618"
"8907","20954932"
"8908","21127891"
"8909","21057955"
"8910","21052565"
"8911","21146804"
"8912","20937523"
"8913","20996161"
"8914","21054914"
"8915","20990484"
"8916","20957449"
"8917","21049214"
"8918","20976629"
"8919","21128740"
"8920","21180440"
"8921","20978498"
"8922","21034659"
"8923","21144899"
"8924","20973436"
"8925","21127590"
"8926","21028840"
"8927","20944834"
"8928","21057212"
"8929","20965051"
"8930","20929003"
"8931","2926396"
"8932","21014615"
"8933","21095502"
"8934","21075418"
"8935","20974685"
"8936","21054266"
"8937","11515357"
"8938","20945785"
"8939","21182880"
"8940","21008599"
"8941","21044845"
"8942","21088869"
"8943","21196942"
"8944","21129320"
"8945","3113185"
"8946","20950015"
"8947","21077302"
"8948","21119021"
"8949","21080133"
"8950","21046377"
"8951","20962687"
"8952","21163881"
"8953","21063625"
"8954","21045244"
"8955","21131655"
"8956","20985386"
"8957","21040205"
"8958","21109691"
"8959","21195510"
"8960","2911383"
"8961","20948409"
"8962","20929695"
"8963","21112561"
"8964","20954608"
"8965","20927272"
"8966","21162065"
"8967","21025005"
"8968","21028851"
"8969","20940348"
"8970","21148160"
"8971","21156230"
"8972","21018190"
"8973","21018111"
"8974","20965589"
"8975","2850337"
"8976","20973685"
"8977","20989626"
"8978","21005999"
"8979","21042593"
"8980","20968862"
"8981","21113714"
"8982","21062185"
"8983","20997510"
"8984","20931224"
"8985","21058349"
"8986","20989184"
"8987","21073259"
"8988","2487125"
"8989","21150357"
"8990","21070187"
"8991","14144941"
"8992","20981288"
"8993","20934883"
"8994","21110001"
"8995","21109365"
"8996","21004452"
"8997","21097699"
"8998","20979496"
"8999","21145812"
"9000","20962248"
"9001","21178861"
"9002","21135076"
"9003","2249869"
"9004","21031313"
"9005","20918887"
"9006","21053031"
"9007","21176048"
"9008","21122679"
"9009","20987704"
"9010","21018486"
"9011","20937292"
"9012","21125398"
"9013","21042407"
"9014","21071365"
"9015","8645716"
"9016","21079534"
"9017","21143721"
"9018","21105119"
"9019","21154453"
"9020","21023467"
"9021","21120769"
"9022","21141760"
"9023","21093624"
"9024","20935895"
"9025","21008906"
"9026","21192538"
"9027","14200600"
"9028","21027681"
"9029","21058596"
"9030","20926862"
"9031","21027058"
"9032","20994541"
"9033","21114854"
"9034","21113280"
"9035","20933786"
"9036","21057633"
"9037","21144531"
"9038","20933971"
"9039","11313463"
"9040","20954986"
"9041","21140746"
"9042","2257195"
"9043","21030886"
"9044","21075737"
"9045","21167914"
"9046","21045487"
"9047","20942242"
"9048","21110059"
"9049","20978755"
"9050","20986946"
"9051","21039054"
"9052","21055997"
"9053","20965447"
"9054","21061239"
"9055","20947704"
"9056","20928881"
"9057","21085829"
"9058","21051601"
"9059","21060157"
"9060","21163925"
"9061","21144219"
"9062","13942571"
"9063","21021970"
"9064","21161416"
"9065","21179158"
"9066","21041473"
"9067","21002136"
"9068","21195732"
"9069","21091682"
"9070","20992986"
"9071","20979066"
"9072","20968103"
"9073","20997610"
"9074","20987237"
"9075","21182861"
"9076","21019770"
"9077","20969760"
"9078","21073107"
"9079","21132300"
"9080","21126001"
"9081","21002464"
"9082","11421788"
"9083","21007093"
"9084","21036924"
"9085","20972164"
"9086","21131649"
"9087","20981757"
"9088","20992727"
"9089","21075842"
"9090","21122112"
"9091","21008733"
"9092","21054876"
"9093","20974887"
"9094","21172218"
"9095","8722524"
"9096","21085431"
"9097","20969937"
"9098","20949152"
"9099","21055632"
"9100","20993995"
"9101","21121236"
"9102","21091502"
"9103","20959474"
"9104","20971177"
"9105","21086873"
"9106","20939122"
"9107","21001366"
"9108","20939252"
"9109","21140112"
"9110","21161054"
"9111","20999172"
"9112","2352463"
"9113","20994620"
"9114","21025100"
"9115","21033273"
"9116","20952081"
"9117","21000598"
"9118","21111439"
"9119","21169171"
"9120","20919901"
"9121","21016826"
"9122","21180976"
"9123","21135852"
"9124","20983454"
"9125","20926949"
"9126","20987072"
"9127","20940358"
"9128","21111508"
"9129","14035655"
"9130","21017557"
"9131","20954384"
"9132","20978077"
"9133","2326042"
"9134","21109104"
"9135","21111352"
"9136","21184274"
"9137","20980374"
"9138","21046235"
"9139","21003394"
"9140","21018907"
"9141","21049319"
"9142","21115476"
"9143","21120587"
"9144","20953354"
"9145","21072012"
"9146","20994027"
"9147","21166457"
"9148","21001949"
"9149","21117679"
"9150","21155326"
"9151","21083697"
"9152","21070969"
"9153","21057884"
"9154","21162815"
"9155","21130000"
"9156","20928905"
"9157","21175433"
"9158","21128484"
"9159","21090933"
"9160","20944759"
"9161","20927911"
"9162","20938588"
"9163","21012875"
"9164","21118944"
"9165","21154200"
"9166","21010298"
"9167","21148483"
"9168","21155153"
"9169","21054609"
"9170","21021736"
"9171","21173003"
"9172","21107748"
"9173","21137704"
"9174","21024124"
"9175","21029939"
"9176","21116881"
"9177","21038254"
"9178","2789976"
"9179","20986793"
"9180","21188097"
"9181","21119883"
"9182","21048450"
"9183","21053875"
"9184","21028056"
"9185","21104162"
"9186","21118827"
"9187","20975327"
"9188","21128990"
"9189","21042444"
"9190","21025389"
"9191","20961916"
"9192","20968448"
"9193","21145485"
"9194","21157322"
"9195","21029499"
"9196","3191239"
"9197","21041014"
"9198","21185890"
"9199","21097161"
"9200","21139789"
"9201","21186532"
"9202","21063934"
"9203","21110873"
"9204","21040565"
"9205","21198111"
"9206","21055983"
"9207","21178309"
"9208","21110116"
"9209","21038747"
"9210","21059352"
"9211","21090676"
"9212","21027847"
"9213","21023470"
"9214","21010836"
"9215","20927134"
"9216","20964477"
"9217","20944405"
"9218","20951893"
"9219","21076938"
"9220","21181400"
"9221","21076441"
"9222","21080640"
"9223","21012517"
"9224","21114627"
"9225","21127851"
"9226","20966206"
"9227","21070049"
"9228","20924970"
"9229","21158638"
"9230","20952802"
"9231","21130279"
"9232","20947275"
"9233","2342976"
"9234","21085520"
"9235","21061844"
"9236","20992858"
"9237","21101993"
"9238","21034155"
"9239","21096770"
"9240","21155392"
"9241","21121805"
"9242","20964008"
"9243","21120087"
"9244","21043080"
"9245","21020920"
"9246","21009081"
"9247","20990648"
